,index,Driver,Vehicle,Tire,Glider,GroundSpeed,WaterSpeed,AirSpeed,AntiGravitySpeed,Acceleration,Weight,GroundHandling,WaterHandling,AirHandling,AntiGravityHandling,Traction,MiniTurbo,Total,Balance,AverageSpeed,WeightedSpeed,AverageHandling,WeightedHandling,GroundMastery,WaterMastery,AirMastery,AntiGravityMastery,DriftMastery,CollisionMastery
1598,267285,Tanooki Mario,Buggybud,Roller,Wario Wing,2.25,3.0,3.5,2.75,5.0,2.5,4.5,4.25,4.25,4.25,3.0,5.0,44.25,4.028093485603026,2.875,2.675,4.3125,4.35,3.375,3.625,3.875,3.5,4.104166666666667,3.5
1599,168360,Shy Guy,Mach 8,Roller,Peach Parasol,2.25,3.0,3.5,3.0,4.5,2.5,4.25,4.25,4.5,4.5,3.75,4.5,44.5,4.161756887799538,2.9375,2.75,4.375,4.35,3.25,3.625,4.0,3.75,4.208333333333333,3.375
1600,196284,Cat Peach,W 25 Silver Arrow,Roller,Peach Parasol,2.25,3.0,3.5,3.0,5.0,2.0,4.5,4.25,4.5,4.25,3.75,4.75,44.75,4.014547096892792,2.9375,2.75,4.375,4.375,3.375,3.625,4.0,3.625,4.291666666666667,3.25
1601,166001,Shy Guy,Cat Cruiser,Roller,Super Glider,2.25,3.0,3.75,2.25,4.75,2.25,4.75,4.0,4.75,4.5,3.75,4.5,44.5,3.978451858177694,2.8125,2.55,4.5,4.525,3.5,3.5,4.25,3.375,4.25,3.5
1602,197306,Cat Peach,Cat Cruiser,Roller,Peach Parasol,2.25,3.0,3.75,2.75,5.0,2.25,4.5,4.0,4.75,4.0,3.25,4.75,44.25,4.022264908530482,2.9375,2.7,4.3125,4.275,3.375,3.5,4.25,3.375,4.104166666666667,3.375
1603,82719,Koopa Troopa,Pipe Frame,Off-Road,Cloud Glider,2.25,3.25,2.0,2.25,4.5,2.25,4.5,4.0,4.0,4.5,4.75,4.0,42.25,3.9422454457816327,2.4375,2.425,4.25,4.35,3.375,3.625,3.0,3.375,4.333333333333333,3.375
1604,82845,Koopa Troopa,Pipe Frame,Retro Off-Road,Cloud Glider,2.25,3.25,2.0,2.25,4.5,2.25,4.5,4.0,4.25,4.5,4.75,4.0,42.5,3.9295639517779057,2.4375,2.425,4.3125,4.375,3.375,3.625,3.125,3.375,4.354166666666667,3.375
1605,141513,Isabelle,Pipe Frame,Off-Road,Cloud Glider,2.25,3.25,2.0,2.25,4.75,2.25,4.25,3.75,3.75,4.25,4.0,4.0,40.75,4.037886244361989,2.4375,2.425,4.0,4.1,3.25,3.5,2.875,3.25,4.0,3.25
1606,151095,Isabelle,Pipe Frame,Retro Off-Road,Cloud Glider,2.25,3.25,2.0,2.25,4.75,2.25,4.25,3.75,4.0,4.25,4.0,4.0,41.0,4.026876319798096,2.4375,2.425,4.0625,4.125,3.25,3.5,3.0,3.25,4.020833333333333,3.25
1607,73751,Dry Bones,Landship,Metal,Cloud Glider,2.25,3.25,2.25,1.5,4.0,2.0,4.5,4.5,4.0,3.75,4.0,3.75,39.75,3.9603048960916913,2.3125,2.225,4.1875,4.225,3.375,3.875,3.125,2.625,3.9791666666666665,3.25
1608,71636,Dry Bones,Steel Driver,Roller,Super Glider,2.25,3.25,2.25,1.5,4.0,2.25,4.25,5.0,4.25,4.25,3.75,4.0,41.0,3.9059388970584425,2.3125,2.225,4.4375,4.4,3.25,4.125,3.25,2.875,4.0625,3.25
1609,76540,Dry Bones,Landship,Off-Road,Wario Wing,2.25,3.25,2.25,1.75,4.5,2.25,4.25,4.5,4.0,3.75,4.75,3.75,41.25,3.944037492056741,2.375,2.3,4.125,4.125,3.25,3.875,3.125,2.75,4.208333333333333,3.25
1610,76715,Dry Bones,Landship,Retro Off-Road,Wario Wing,2.25,3.25,2.25,1.75,4.5,2.25,4.25,4.5,4.25,3.75,4.75,3.75,41.5,3.9295639517779057,2.375,2.3,4.1875,4.15,3.25,3.875,3.25,2.75,4.229166666666667,3.25
1611,83394,Koopa Troopa,Steel Driver,Roller,Peach Parasol,2.25,3.25,2.25,2.0,4.0,2.5,4.25,5.25,4.5,4.0,3.75,4.25,42.25,3.947630739423628,2.4375,2.375,4.5,4.4,3.25,4.25,3.375,3.0,4.166666666666667,3.375
1612,142920,Isabelle,Steel Driver,Roller,Peach Parasol,2.25,3.25,2.25,2.0,4.25,2.5,4.0,5.0,4.25,3.75,3.0,4.25,40.75,4.008798173626551,2.4375,2.375,4.25,4.15,3.125,4.125,3.25,2.875,3.8333333333333335,3.25
1613,77127,Dry Bones,Tanooki Kart,Off-Road,Cloud Glider,2.25,3.25,2.25,2.5,3.75,2.5,4.25,4.0,4.25,4.25,5.25,3.25,41.75,4.031998700852362,2.5625,2.525,4.1875,4.2,3.25,3.625,3.25,3.375,4.229166666666667,3.375
1614,76089,Dry Bones,Tanooki Kart,Retro Off-Road,Cloud Glider,2.25,3.25,2.25,2.5,3.75,2.5,4.25,4.0,4.5,4.25,5.25,3.25,42.0,4.011428946775839,2.5625,2.525,4.25,4.225,3.25,3.625,3.375,3.375,4.25,3.375
1615,85440,Koopa Troopa,Landship,Monster,Super Glider,2.25,3.25,2.5,1.75,4.0,2.5,4.0,4.25,4.0,3.5,5.5,4.0,41.5,3.945608031023365,2.4375,2.325,3.9375,3.9,3.125,3.75,3.25,2.625,4.479166666666667,3.25
1616,147017,Isabelle,Landship,Monster,Super Glider,2.25,3.25,2.5,1.75,4.25,2.5,3.75,4.0,3.75,3.25,4.75,4.0,40.0,4.087129070824723,2.4375,2.325,3.6875,3.65,3.0,3.625,3.125,2.5,4.145833333333333,3.125
1617,167602,Shy Guy,Landship,Monster,Peach Parasol,2.25,3.25,2.5,2.25,4.25,2.75,3.75,4.25,4.0,3.0,5.0,4.0,41.25,4.100979067894614,2.5625,2.475,3.75,3.65,3.0,3.75,3.25,2.625,4.25,3.25
1618,88247,Koopa Troopa,Landship,Slim,Cloud Glider,2.25,3.25,2.5,2.5,4.25,1.75,5.0,5.0,5.0,4.25,4.0,4.25,44.0,3.830630835696339,2.625,2.55,4.8125,4.775,3.625,4.125,3.75,3.375,4.354166666666667,3.375
1619,144191,Isabelle,Landship,Slim,Cloud Glider,2.25,3.25,2.5,2.5,4.5,1.75,4.75,4.75,4.75,4.0,3.25,4.25,42.5,3.9033453072404627,2.625,2.55,4.5625,4.525,3.5,4.0,3.625,3.25,4.020833333333333,3.25
1620,174503,Shy Guy,Pipe Frame,Normal,Cloud Glider,2.25,3.25,2.75,2.5,4.75,2.25,4.75,4.25,4.25,4.5,4.25,4.25,44.0,4.009514964241959,2.6875,2.575,4.4375,4.525,3.5,3.75,3.5,3.5,4.3125,3.5
1621,196677,Cat Peach,Pipe Frame,Button,Cloud Glider,2.25,3.25,2.75,2.75,5.0,1.75,4.5,4.0,3.75,4.5,3.5,4.75,42.75,3.9603048960916913,2.75,2.65,4.1875,4.325,3.375,3.625,3.25,3.625,4.145833333333333,3.125
1622,85262,Koopa Troopa,Landship,Normal,Wario Wing,2.25,3.25,3.0,2.0,4.5,2.25,4.75,5.0,4.5,4.0,4.75,4.25,44.5,3.8981764426573777,2.625,2.45,4.5625,4.55,3.5,4.125,3.75,3.0,4.520833333333333,3.5
1623,144223,Isabelle,Landship,Normal,Wario Wing,2.25,3.25,3.0,2.0,4.75,2.25,4.5,4.75,4.25,3.75,4.0,4.25,43.0,3.992452723118407,2.625,2.45,4.3125,4.3,3.375,4.0,3.625,2.875,4.1875,3.375
1624,167869,Shy Guy,Landship,Button,Wario Wing,2.25,3.25,3.0,2.25,4.75,2.0,4.5,4.75,4.0,4.0,4.0,4.5,43.25,3.9805397298451286,2.6875,2.525,4.3125,4.35,3.375,4.0,3.5,3.125,4.270833333333333,3.25
1625,87865,Koopa Troopa,Tanooki Kart,Normal,Cloud Glider,2.25,3.25,3.0,2.75,3.75,2.5,4.75,4.5,4.75,4.5,5.25,3.75,45.0,4.0,2.8125,2.675,4.625,4.625,3.5,3.875,3.875,3.625,4.541666666666667,3.625
1626,147845,Isabelle,Tanooki Kart,Normal,Cloud Glider,2.25,3.25,3.0,2.75,4.0,2.5,4.5,4.25,4.5,4.25,4.5,3.75,43.5,4.164019356465931,2.8125,2.675,4.375,4.375,3.375,3.75,3.75,3.5,4.208333333333333,3.5
1627,171205,Shy Guy,Tanooki Kart,Button,Cloud Glider,2.25,3.25,3.0,3.0,4.0,2.25,4.5,4.25,4.25,4.5,4.5,4.0,43.75,4.144148926152417,2.875,2.75,4.375,4.425,3.375,3.75,3.625,3.75,4.291666666666667,3.375
1628,197892,Cat Peach,Pipe Frame,Roller,Wario Wing,2.25,3.25,3.25,2.25,5.0,2.25,4.75,4.5,4.0,4.25,3.5,4.75,44.0,3.9701426989111255,2.75,2.55,4.375,4.475,3.5,3.875,3.625,3.25,4.208333333333333,3.5
1629,169539,Shy Guy,Standard Kart,Roller,Cloud Glider,2.25,3.25,3.25,2.5,4.75,2.0,4.5,4.0,4.75,4.5,3.75,4.5,44.0,3.998107850720508,2.8125,2.625,4.4375,4.425,3.375,3.625,4.0,3.5,4.229166666666667,3.25
1630,170672,Shy Guy,Landship,Cushion,Super Glider,2.25,3.25,3.5,1.75,4.5,2.0,4.25,4.0,4.25,3.75,5.0,4.25,42.75,3.949431971827535,2.6875,2.425,4.0625,4.05,3.25,3.625,3.875,2.75,4.4375,3.125
1631,167704,Shy Guy,Landship,Sponge,Super Glider,2.25,3.25,3.5,1.75,4.5,2.0,4.25,4.0,4.25,4.0,5.0,4.25,43.0,3.94291710711778,2.6875,2.425,4.125,4.125,3.25,3.625,3.875,2.875,4.458333333333333,3.125
1632,191244,Cat Peach,Landship,Cushion,Peach Parasol,2.25,3.25,3.5,2.25,4.75,2.0,4.0,4.0,4.25,3.25,4.5,4.5,42.5,4.041584325013094,2.8125,2.575,3.875,3.8,3.125,3.625,3.875,2.75,4.291666666666667,3.0
1633,191220,Cat Peach,Landship,Sponge,Peach Parasol,2.25,3.25,3.5,2.25,4.75,2.0,4.0,4.0,4.25,3.5,4.5,4.5,42.75,4.0457928088531485,2.8125,2.575,3.9375,3.875,3.125,3.625,3.875,2.875,4.3125,3.0
1634,170116,Shy Guy,Tanooki Kart,Roller,Wario Wing,2.25,3.25,3.5,2.5,4.0,2.75,4.75,4.75,4.5,4.25,4.5,4.0,45.0,4.114510920964629,2.875,2.65,4.5625,4.575,3.5,4.0,4.0,3.375,4.354166666666667,3.75
1635,249646,Yoshi,Buggybud,Roller,Super Glider,2.25,3.25,3.5,2.5,5.0,2.0,4.5,4.0,4.25,4.5,3.75,5.0,44.5,3.967387837187708,2.875,2.65,4.3125,4.375,3.375,3.625,3.875,3.5,4.354166666666667,3.25
1636,261406,Tanooki Mario,Buggybud,Roller,Super Glider,2.25,3.25,3.5,2.5,5.0,2.25,4.5,4.0,4.25,4.5,3.25,5.0,44.25,3.9936282541182457,2.875,2.65,4.3125,4.375,3.375,3.625,3.875,3.5,4.1875,3.375
1637,165417,Shy Guy,Mach 8,Roller,Cloud Glider,2.25,3.25,3.5,3.0,4.5,2.25,4.25,4.0,4.5,4.75,4.0,4.5,44.75,4.124459041679391,3.0,2.8,4.375,4.375,3.25,3.625,4.0,3.875,4.291666666666667,3.25
1638,196285,Cat Peach,W 25 Silver Arrow,Roller,Cloud Glider,2.25,3.25,3.5,3.0,5.0,1.75,4.5,4.0,4.5,4.5,4.0,4.75,45.0,3.9775252837089097,3.0,2.8,4.375,4.4,3.375,3.625,4.0,3.75,4.375,3.125
1639,326080,Mario,Buggybud,Roller,Peach Parasol,2.25,3.25,3.5,3.0,5.0,2.5,4.25,4.0,4.25,4.0,3.25,5.0,44.25,4.113709210452707,3.0,2.8,4.125,4.125,3.25,3.625,3.875,3.5,4.125,3.375
1640,296680,Luigi,Buggybud,Roller,Peach Parasol,2.25,3.25,3.5,3.0,5.0,2.5,4.5,4.25,4.5,4.25,3.0,5.0,45.0,4.046537410754406,3.0,2.8,4.375,4.375,3.375,3.75,4.0,3.625,4.125,3.5
1641,198933,Cat Peach,Cat Cruiser,Roller,Cloud Glider,2.25,3.25,3.75,2.75,5.0,2.0,4.5,3.75,4.75,4.25,3.5,4.75,44.5,4.000947418497875,3.0,2.75,4.3125,4.3,3.375,3.5,4.25,3.5,4.1875,3.25
1642,73610,Dry Bones,Landship,Off-Road,Super Glider,2.25,3.5,2.25,1.5,4.5,2.0,4.25,4.25,4.0,4.0,5.0,3.75,41.25,3.8611958026069626,2.375,2.275,4.125,4.15,3.25,3.875,3.125,2.75,4.291666666666667,3.125
1643,76676,Dry Bones,Landship,Retro Off-Road,Super Glider,2.25,3.5,2.25,1.5,4.5,2.0,4.25,4.25,4.25,4.0,5.0,3.75,41.5,3.847762387720522,2.375,2.275,4.1875,4.175,3.25,3.875,3.25,2.75,4.3125,3.125
1644,93385,Koopa Troopa,Steel Driver,Roller,Cloud Glider,2.25,3.5,2.25,2.0,4.0,2.25,4.25,5.0,4.5,4.25,4.0,4.25,42.5,3.940233015891672,2.5,2.425,4.5,4.425,3.25,4.25,3.375,3.125,4.25,3.25
1645,152187,Isabelle,Steel Driver,Roller,Cloud Glider,2.25,3.5,2.25,2.0,4.25,2.25,4.0,4.75,4.25,4.0,3.25,4.25,41.0,4.0152680721653375,2.5,2.425,4.25,4.175,3.125,4.125,3.25,3.0,3.9166666666666665,3.125
1646,88302,Koopa Troopa,Landship,Off-Road,Peach Parasol,2.25,3.5,2.25,2.0,4.5,2.25,4.25,4.5,4.25,3.75,5.0,4.0,42.5,3.929563951777906,2.5,2.425,4.1875,4.15,3.25,4.0,3.25,2.875,4.395833333333333,3.25
1647,85490,Koopa Troopa,Landship,Retro Off-Road,Peach Parasol,2.25,3.5,2.25,2.0,4.5,2.25,4.25,4.5,4.5,3.75,5.0,4.0,42.75,3.912232269110893,2.5,2.425,4.25,4.175,3.25,4.0,3.375,2.875,4.416666666666667,3.25
1648,144168,Isabelle,Landship,Off-Road,Peach Parasol,2.25,3.5,2.25,2.0,4.75,2.25,4.0,4.25,4.0,3.5,4.25,4.0,41.0,4.03273268399782,2.5,2.425,3.9375,3.9,3.125,3.875,3.125,2.75,4.0625,3.125
1649,144330,Isabelle,Landship,Retro Off-Road,Peach Parasol,2.25,3.5,2.25,2.0,4.75,2.25,4.0,4.25,4.25,3.5,4.25,4.0,41.25,4.01647087208637,2.5,2.425,4.0,3.925,3.125,3.875,3.25,2.75,4.083333333333333,3.125
1650,170701,Shy Guy,Landship,Monster,Cloud Glider,2.25,3.5,2.5,2.25,4.25,2.5,3.75,4.0,4.0,3.25,5.25,4.0,41.5,4.065598554899416,2.625,2.525,3.75,3.675,3.0,3.75,3.25,2.75,4.333333333333333,3.125
1651,85417,Koopa Troopa,Landship,Normal,Super Glider,2.25,3.5,3.0,1.75,4.5,2.0,4.75,4.75,4.5,4.25,5.0,4.25,44.5,3.8282039167986346,2.625,2.425,4.5625,4.575,3.5,4.125,3.75,3.0,4.604166666666667,3.375
1652,147264,Isabelle,Landship,Normal,Super Glider,2.25,3.5,3.0,1.75,4.75,2.0,4.5,4.5,4.25,4.0,4.25,4.25,43.0,3.932221223683709,2.625,2.425,4.3125,4.325,3.375,4.0,3.625,2.875,4.270833333333333,3.25
1653,170607,Shy Guy,Landship,Button,Super Glider,2.25,3.5,3.0,2.0,4.75,1.75,4.5,4.5,4.0,4.25,4.25,4.5,43.25,3.9157201104936608,2.6875,2.5,4.3125,4.375,3.375,4.0,3.5,3.125,4.354166666666667,3.125
1654,170778,Shy Guy,Landship,Normal,Peach Parasol,2.25,3.5,3.0,2.25,4.75,2.25,4.5,4.75,4.5,3.75,4.5,4.25,44.25,3.987998158463767,2.75,2.575,4.375,4.325,3.375,4.125,3.75,3.0,4.375,3.375
1655,191192,Cat Peach,Landship,Button,Peach Parasol,2.25,3.5,3.0,2.5,5.0,1.75,4.25,4.5,4.0,3.75,3.75,4.75,43.0,3.975674649223976,2.8125,2.65,4.125,4.125,3.25,4.0,3.5,3.125,4.208333333333333,3.0
1656,196420,Cat Peach,Pipe Frame,Roller,Super Glider,2.25,3.5,3.25,2.0,5.0,2.0,4.75,4.25,4.0,4.5,3.75,4.75,44.0,3.9111446098741762,2.75,2.525,4.375,4.5,3.5,3.875,3.625,3.25,4.291666666666667,3.375
1657,256848,Yoshi,Pipe Frame,Roller,Peach Parasol,2.25,3.5,3.25,2.5,5.0,2.25,4.5,4.25,4.0,4.0,3.5,5.0,44.0,4.026876319798096,2.875,2.675,4.1875,4.25,3.375,3.875,3.625,3.25,4.229166666666667,3.375
1658,268608,Tanooki Mario,Pipe Frame,Roller,Peach Parasol,2.25,3.5,3.25,2.5,5.0,2.5,4.5,4.25,4.0,4.0,3.0,5.0,43.75,4.037886244361989,2.875,2.675,4.1875,4.25,3.375,3.875,3.625,3.25,4.0625,3.5
1659,171136,Shy Guy,Tanooki Kart,Roller,Super Glider,2.25,3.5,3.5,2.25,4.0,2.5,4.75,4.5,4.5,4.5,4.75,4.0,45.0,4.046537410754406,2.875,2.625,4.5625,4.6,3.5,4.0,4.0,3.375,4.4375,3.625
1660,191253,Cat Peach,Landship,Cushion,Cloud Glider,2.25,3.5,3.5,2.25,4.75,1.75,4.0,3.75,4.25,3.5,4.75,4.5,42.75,3.9936282541182457,2.875,2.625,3.875,3.825,3.125,3.625,3.875,2.875,4.375,2.875
1661,194153,Cat Peach,Landship,Sponge,Cloud Glider,2.25,3.5,3.5,2.25,4.75,1.75,4.0,3.75,4.25,3.75,4.75,4.5,43.0,3.992452723118407,2.875,2.625,3.9375,3.9,3.125,3.625,3.875,3.0,4.395833333333333,2.875
1662,193640,Cat Peach,Tanooki Kart,Roller,Peach Parasol,2.25,3.5,3.5,2.75,4.25,2.5,4.5,4.5,4.5,4.0,4.25,4.25,44.75,4.178012847553029,3.0,2.775,4.375,4.35,3.375,4.0,4.0,3.375,4.291666666666667,3.5
1663,320353,Mario,Buggybud,Roller,Cloud Glider,2.25,3.5,3.5,3.0,5.0,2.25,4.25,3.75,4.25,4.25,3.5,5.0,44.5,4.090246453619709,3.0625,2.85,4.125,4.15,3.25,3.625,3.875,3.625,4.208333333333333,3.25
1664,302567,Luigi,Buggybud,Roller,Cloud Glider,2.25,3.5,3.5,3.0,5.0,2.25,4.5,4.0,4.5,4.5,3.25,5.0,45.25,4.031998700852362,3.0625,2.85,4.375,4.4,3.375,3.75,4.0,3.75,4.208333333333333,3.375
1665,85363,Koopa Troopa,Landship,Off-Road,Cloud Glider,2.25,3.75,2.25,2.0,4.5,2.0,4.25,4.25,4.25,4.0,5.25,4.0,42.75,3.876263335603447,2.5625,2.475,4.1875,4.175,3.25,4.0,3.25,3.0,4.479166666666667,3.125
1666,85539,Koopa Troopa,Landship,Retro Off-Road,Cloud Glider,2.25,3.75,2.25,2.0,4.5,2.0,4.25,4.25,4.5,4.0,5.25,4.0,43.0,3.8601568422618735,2.5625,2.475,4.25,4.2,3.25,4.0,3.375,3.0,4.5,3.125
1667,144163,Isabelle,Landship,Off-Road,Cloud Glider,2.25,3.75,2.25,2.0,4.75,2.0,4.0,4.0,4.0,3.75,4.5,4.0,41.25,3.987998158463767,2.5625,2.475,3.9375,3.925,3.125,3.875,3.125,2.875,4.145833333333333,3.0
1668,144333,Isabelle,Landship,Retro Off-Road,Cloud Glider,2.25,3.75,2.25,2.0,4.75,2.0,4.0,4.0,4.25,3.75,4.5,4.0,41.5,3.972904949664228,2.5625,2.475,4.0,3.95,3.125,3.875,3.25,2.875,4.166666666666667,3.0
1669,167735,Shy Guy,Landship,Normal,Cloud Glider,2.25,3.75,3.0,2.25,4.75,2.0,4.5,4.5,4.5,4.0,4.75,4.25,44.5,3.9510105873371333,2.8125,2.625,4.375,4.35,3.375,4.125,3.75,3.125,4.458333333333333,3.25
1670,191189,Cat Peach,Landship,Button,Cloud Glider,2.25,3.75,3.0,2.5,5.0,1.5,4.25,4.25,4.0,4.0,4.0,4.75,43.25,3.9368874314855766,2.875,2.7,4.125,4.15,3.25,4.0,3.5,3.25,4.291666666666667,2.875
1671,255379,Yoshi,Pipe Frame,Roller,Cloud Glider,2.25,3.75,3.25,2.5,5.0,2.0,4.5,4.0,4.0,4.25,3.75,5.0,44.25,3.9936282541182457,2.9375,2.725,4.1875,4.275,3.375,3.875,3.625,3.375,4.3125,3.25
1672,259197,Tanooki Mario,Pipe Frame,Roller,Cloud Glider,2.25,3.75,3.25,2.5,5.0,2.25,4.5,4.0,4.0,4.25,3.25,5.0,44.0,4.021054989627439,2.9375,2.725,4.1875,4.275,3.375,3.875,3.625,3.375,4.145833333333333,3.375
1673,191284,Cat Peach,Landship,Roller,Wario Wing,2.25,3.75,3.5,2.0,5.0,2.0,4.5,4.75,4.25,3.75,4.0,4.75,44.5,3.9190001822106506,2.875,2.6,4.3125,4.3,3.375,4.25,3.875,2.875,4.354166666666667,3.25
1674,193481,Cat Peach,Tanooki Kart,Roller,Cloud Glider,2.25,3.75,3.5,2.75,4.25,2.25,4.5,4.25,4.5,4.25,4.5,4.25,45.0,4.1339745962155625,3.0625,2.825,4.375,4.375,3.375,4.0,4.0,3.5,4.375,3.375
1675,191131,Cat Peach,Landship,Roller,Super Glider,2.25,4.0,3.5,1.75,5.0,1.75,4.5,4.5,4.25,4.0,4.25,4.75,44.5,3.847762387720522,2.875,2.575,4.3125,4.325,3.375,4.25,3.875,2.875,4.4375,3.125
1676,253030,Yoshi,Landship,Roller,Peach Parasol,2.25,4.0,3.5,2.25,5.0,2.0,4.25,4.5,4.25,3.5,4.0,5.0,44.5,3.9564411125790975,3.0,2.725,4.125,4.075,3.25,4.25,3.875,2.875,4.375,3.125
1677,261694,Tanooki Mario,Landship,Roller,Peach Parasol,2.25,4.0,3.5,2.25,5.0,2.25,4.25,4.5,4.25,3.5,3.5,5.0,44.25,3.9936282541182457,3.0,2.725,4.125,4.075,3.25,4.25,3.875,2.875,4.208333333333333,3.25
1678,249935,Yoshi,Landship,Roller,Cloud Glider,2.25,4.25,3.5,2.25,5.0,1.75,4.25,4.25,4.25,3.75,4.25,5.0,44.75,3.9157201104936608,3.0625,2.775,4.125,4.1,3.25,4.25,3.875,3.0,4.458333333333333,3.0
1679,264641,Tanooki Mario,Landship,Roller,Cloud Glider,2.25,4.25,3.5,2.25,5.0,2.0,4.25,4.25,4.25,3.75,3.75,5.0,44.5,3.967387837187708,3.0625,2.775,4.125,4.1,3.25,4.25,3.875,3.0,4.291666666666667,3.125
1680,18743,Baby Daisy,W 25 Silver Arrow,Slick,Wario Wing,2.5,1.25,2.0,3.0,3.5,2.25,5.0,4.25,4.5,4.75,3.25,3.5,39.75,3.826790532536728,2.1875,2.35,4.625,4.725,3.75,2.75,3.25,3.875,3.7916666666666665,3.625
1681,31677,Baby Rosalina,W 25 Silver Arrow,Slick,Wario Wing,2.5,1.25,2.0,3.0,3.75,2.25,4.75,4.0,4.25,4.5,2.75,3.5,38.5,3.9085386498881975,2.1875,2.35,4.375,4.475,3.625,2.625,3.125,3.75,3.5416666666666665,3.5
1682,19035,Baby Daisy,Cat Cruiser,Slick,Wario Wing,2.5,1.25,2.25,2.75,3.5,2.5,5.0,4.0,4.75,4.5,2.75,3.5,39.25,3.864526864067563,2.1875,2.3,4.5625,4.625,3.75,2.625,3.5,3.625,3.6041666666666665,3.75
1683,34171,Baby Rosalina,Cat Cruiser,Slick,Wario Wing,2.5,1.25,2.25,2.75,3.75,2.5,4.75,3.75,4.5,4.25,2.25,3.5,38.0,3.9269132600226806,2.1875,2.3,4.3125,4.375,3.625,2.5,3.375,3.5,3.3541666666666665,3.625
1684,13379,Baby Daisy,Circuit Special,Cushion,Wario Wing,2.5,1.25,2.75,2.25,3.25,2.25,4.25,4.0,4.25,4.25,3.75,3.5,38.25,4.01647087208637,2.1875,2.2,4.1875,4.2,3.375,2.625,3.5,3.25,3.8125,3.25
1685,18048,Baby Daisy,Circuit Special,Sponge,Wario Wing,2.5,1.25,2.75,2.25,3.25,2.25,4.25,4.0,4.25,4.5,3.75,3.5,38.5,3.989637028918154,2.1875,2.2,4.25,4.275,3.375,2.625,3.5,3.375,3.8333333333333335,3.25
1686,29255,Baby Rosalina,Circuit Special,Cushion,Wario Wing,2.5,1.25,2.75,2.25,3.5,2.25,4.0,3.75,4.0,4.0,3.25,3.5,37.0,4.118799028873009,2.1875,2.2,3.9375,3.95,3.25,2.5,3.375,3.125,3.5625,3.125
1687,29808,Baby Rosalina,Circuit Special,Sponge,Wario Wing,2.5,1.25,2.75,2.25,3.5,2.25,4.0,3.75,4.0,4.25,3.25,3.5,37.25,4.09259151893144,2.1875,2.2,4.0,4.025,3.25,2.5,3.375,3.25,3.583333333333333,3.125
1688,17364,Baby Daisy,Circuit Special,Monster,Peach Parasol,2.5,1.5,1.75,2.5,3.0,2.75,3.75,4.0,4.0,3.75,4.0,3.25,36.75,4.120143348452301,2.0625,2.225,3.875,3.825,3.125,2.75,2.875,3.125,3.7083333333333335,3.25
1689,25010,Baby Rosalina,Circuit Special,Monster,Peach Parasol,2.5,1.5,1.75,2.5,3.25,2.75,3.5,3.75,3.75,3.5,3.5,3.25,35.5,4.239966109208599,2.0625,2.225,3.625,3.575,3.0,2.625,2.75,3.0,3.458333333333333,3.125
1690,19622,Baby Daisy,Standard Kart,Slick,Peach Parasol,2.5,1.5,1.75,2.75,3.5,2.25,4.75,4.0,4.75,4.5,2.75,3.5,38.5,3.8676586337605743,2.125,2.3,4.5,4.525,3.625,2.75,3.25,3.625,3.583333333333333,3.5
1691,31230,Baby Rosalina,Standard Kart,Slick,Peach Parasol,2.5,1.5,1.75,2.75,3.75,2.25,4.5,3.75,4.5,4.25,2.25,3.5,37.25,3.931556286135311,2.125,2.3,4.25,4.275,3.5,2.625,3.125,3.5,3.333333333333333,3.375
1692,22272,Baby Daisy,W 25 Silver Arrow,Slick,Super Glider,2.5,1.5,2.0,2.75,3.5,2.0,5.0,4.0,4.5,5.0,3.5,3.5,39.75,3.817144249169525,2.1875,2.325,4.625,4.75,3.75,2.75,3.25,3.875,3.875,3.5
1693,34032,Baby Rosalina,W 25 Silver Arrow,Slick,Super Glider,2.5,1.5,2.0,2.75,3.75,2.0,4.75,3.75,4.25,4.75,3.0,3.5,38.5,3.9085386498881975,2.1875,2.325,4.375,4.5,3.625,2.625,3.125,3.75,3.625,3.375
1694,85033,Koopa Troopa,Buggybud,Slick,Wario Wing,2.5,1.5,2.0,3.0,4.0,2.5,4.75,4.0,4.25,4.5,3.0,3.75,39.75,3.9548542946294303,2.25,2.4,4.375,4.475,3.625,2.75,3.125,3.75,3.7083333333333335,3.625
1695,149713,Isabelle,Buggybud,Slick,Wario Wing,2.5,1.5,2.0,3.0,4.25,2.5,4.5,3.75,4.0,4.25,2.25,3.75,38.25,3.982399212050048,2.25,2.4,4.125,4.225,3.5,2.625,3.0,3.625,3.375,3.5
1696,15502,Baby Daisy,Mach 8,Slick,Peach Parasol,2.5,1.5,2.0,3.25,3.25,2.5,4.5,4.0,4.5,4.75,3.0,3.5,39.25,3.9639545610760334,2.3125,2.475,4.4375,4.475,3.5,2.75,3.25,4.0,3.6458333333333335,3.5
1697,24172,Baby Rosalina,Mach 8,Slick,Peach Parasol,2.5,1.5,2.0,3.25,3.5,2.5,4.25,3.75,4.25,4.5,2.5,3.5,38.0,4.0386247224718,2.3125,2.475,4.1875,4.225,3.375,2.625,3.125,3.875,3.395833333333333,3.375
1698,75188,Dry Bones,W 25 Silver Arrow,Slick,Peach Parasol,2.5,1.5,2.0,3.25,4.0,2.25,4.5,3.75,4.25,4.25,3.0,3.5,38.75,4.014547096892792,2.3125,2.475,4.1875,4.25,3.5,2.625,3.125,3.75,3.5625,3.375
